ObjectiveValue	k1	k2	k3
60.8892	0.443584	0.479012	0.0478755
60.7732	0.401509	0.473212	0.0553456
60.4155	0.471636	0.425692	0.0543772
60.342	0.425408	0.463727	0.0649135
59.9447	0.431365	0.483926	0.057953
59.9318	0.450464	0.49358	0.067258
59.6376	0.452988	0.49343	0.0622146
59.299	0.491368	0.474305	0.0601411
59.2193	0.481074	0.470143	0.057512
59.2114	0.474015	0.472881	0.0584128
59.2103	0.476255	0.472688	0.0583462
59.2086	0.476414	0.472055	0.0579057
59.2085	0.476273	0.471686	0.0577555
59.2085	0.475655	0.472179	0.0577491
59.2084	0.474824	0.471785	0.0577349
59.2084	0.475244	0.47159	0.0576678
59.2084	0.475278	0.471846	0.0578743
59.2083	0.475325	0.471718	0.0577626
59.2083	0.47531	0.471732	0.0577705
59.2083	0.475368	0.471901	0.0577897
59.2083	0.47549	0.471872	0.0578156
59.2083	0.475514	0.471905	0.0578103
59.2083	0.475509	0.471966	0.0578212
59.2083	0.475489	0.471924	0.0578097
59.2083	0.475527	0.471929	0.0578084
59.2083	0.47551	0.471945	0.0578135
59.2083	0.475543	0.471947	0.057812
59.2083	0.475539	0.471949	0.0578136
59.2083	0.475512	0.471941	0.057811
59.2083	0.475533	0.471952	0.0578135
59.2083	0.475522	0.47194	0.0578099
59.2083	0.475524	0.471948	0.0578116
59.2083	0.475524	0.471944	0.0578104
59.2083	0.475531	0.471949	0.0578117
59.2083	0.475525	0.471945	0.0578076
59.2083	0.475527	0.471947	0.0578111
5929.31	10	0.0001	10
3658.56	0.182762	0.00679897	0.0720516
700.806	1.55414	0.548146	0.503411
426.883	0.00538643	0.000157501	0.249622
176.812	1.61079	0.376731	0.0147888
114.393	1.80657	1.35647	0.215947
113.563	1.53244	2.17095	0.544385
113.296	1.64037	2.29034	0.49494
106.455	1.32603	1.19386	0.210898
105.287	0.83361	1.40133	0.356686
101.714	0.724051	1.2927	0.311274
101.255	0.400666	1.02493	0.181863
73.385	0.455092	0.607564	0.129384
73.2557	0.629282	0.686796	0.130716
67.7041	0.488175	0.612618	0.1108
63.2967	0.408798	0.532954	0.0796869
60.1921	0.483187	0.514848	0.072194
60.0939	0.433869	0.493471	0.0599458
59.8607	0.473063	0.45237	0.0612394
59.8321	0.430233	0.473317	0.0552866
59.6045	0.500291	0.459042	0.0584706
59.5965	0.44435	0.483594	0.0606636
59.2891	0.479511	0.4836	0.0578947
59.2294	0.483212	0.477263	0.0577963
59.2103	0.476234	0.472173	0.0574177
59.2085	0.474834	0.47144	0.0577959
59.2084	0.475622	0.471596	0.0577921
59.2083	0.475298	0.471819	0.0577984
59.2083	0.475621	0.472048	0.0578356
59.2083	0.475572	0.471879	0.0578037
59.2083	0.475513	0.472006	0.0578125
59.2083	0.475513	0.47188	0.0577981
59.2083	0.475592	0.471934	0.0578115
59.2083	0.475569	0.471963	0.0578222
59.2083	0.475535	0.471982	0.0578218
59.2083	0.475555	0.47198	0.0578153
59.2083	0.47553	0.471939	0.0578086
59.2083	0.475526	0.471943	0.0578107
59.2083	0.475527	0.471949	0.0578117
59.2083	0.475526	0.471947	0.0578111
59.2083	0.475528	0.471948	0.0578113
59.2083	0.475531	0.471939	0.057812
59.2083	0.475533	0.471947	0.0578116
59.2083	0.475535	0.471952	0.0578111
59.2083	0.475529	0.471949	0.0578111
5929.31	10	0.0001	10
121.678	0.68175	0.812168	0.0239624
99.5338	0.830937	0.469634	0.0183432
90.4168	0.42296	0.429042	0.00873564
80.0912	0.436621	0.4124	0.0150151
79.093	0.327791	0.370801	0.0154814
74.9235	0.529193	0.644163	0.139023
70.5483	0.528363	0.673757	0.123409
68.2097	0.739672	0.520455	0.066282
68.1868	0.649007	0.617429	0.0644155
65.9358	0.564658	0.433492	0.0355092
62.4716	0.534811	0.43523	0.0614695
61.6602	0.489987	0.410483	0.0514905
60.8993	0.571858	0.510968	0.0684782
60.837	0.568038	0.473028	0.0566205
60.5856	0.417818	0.489301	0.0575208
59.844	0.453339	0.430402	0.0510541
59.7486	0.463502	0.434911	0.0524791
59.3832	0.497223	0.464879	0.0554492
59.3262	0.457431	0.454329	0.0548385
59.3195	0.487861	0.462385	0.0553209
59.2425	0.467318	0.465634	0.0580658
59.2261	0.470425	0.466718	0.0578258
59.2185	0.473816	0.466726	0.0571585
59.217	0.475773	0.467568	0.0572444
59.2121	0.474751	0.468884	0.057479
59.2115	0.478961	0.472141	0.0575428
59.2106	0.47788	0.471	0.0575328
59.2106	0.473739	0.471692	0.0573865
59.2095	0.473627	0.470497	0.0574128
59.2094	0.474233	0.470159	0.0574824
59.2091	0.474898	0.470951	0.0574377
59.2087	0.47457	0.471181	0.0577754
59.2084	0.475497	0.471443	0.0577156
59.2084	0.47558	0.471609	0.0577935
59.2084	0.475079	0.471964	0.0577956
59.2084	0.475062	0.471839	0.0578032
59.2083	0.475499	0.471954	0.0578266
59.2083	0.475487	0.471917	0.0578079
59.2083	0.475527	0.471949	0.0578161
59.2083	0.475632	0.471937	0.057796
59.2083	0.47553	0.471929	0.0578093
59.2083	0.475529	0.471939	0.0578107
59.2083	0.475529	0.471942	0.0578159
59.2083	0.475529	0.471942	0.0578093
59.2083	0.475528	0.471944	0.0578108
5929.31	10	0.0001	10
2744.48	0.246455	0.00821494	0.000476995
324.52	0.00093358	0.05006	0.000685177
302.9	0.00142006	0.00234405	0.00322519
138.824	2.58853	8.45229	9.15315
126.48	0.121326	0.366783	0.0200034
121.234	1.16626	1.90555	0.652541
118.548	1.51592	2.75456	0.804404
92.4944	0.170757	0.282594	0.0290823
86.306	0.200664	0.353273	0.0268732
61.6334	0.404198	0.400274	0.0513227
59.2707	0.472818	0.471059	0.0601388
59.2211	0.467913	0.47146	0.0580181
59.2184	0.468653	0.471357	0.0579481
59.2168	0.468803	0.470515	0.0575556
59.2162	0.473162	0.475017	0.0580835
59.2154	0.469322	0.469622	0.057548
59.2118	0.477753	0.474314	0.0578181
59.2114	0.476968	0.469907	0.0573904
59.2111	0.471672	0.470538	0.0574937
59.2099	0.474158	0.472698	0.0581992
59.2085	0.475376	0.471425	0.057669
59.2084	0.475291	0.471465	0.0576869
59.2084	0.475667	0.471714	0.0577615
59.2083	0.475482	0.471938	0.0578039
59.2083	0.475525	0.471955	0.0578162
59.2083	0.475536	0.471961	0.0578178
59.2083	0.475536	0.471964	0.0578167
59.2083	0.475583	0.471932	0.0578167
59.2083	0.475591	0.47195	0.057816
59.2083	0.475545	0.471941	0.0578117
59.2083	0.475543	0.471943	0.0578116
59.2083	0.475536	0.471945	0.0578116
59.2083	0.475531	0.471945	0.0578116
59.2083	0.475531	0.471945	0.0578109
59.2083	0.475525	0.471946	0.0578109
59.2083	0.475527	0.471947	0.057811
59.2083	0.475518	0.471945	0.0578111
5929.31	10	0.0001	10
215.329	0.0412929	0.497396	2.84896
214.4	0.0548774	0.588181	0.0782758
154.026	0.187601	1.23037	0.750777
151.1	1.06199	0.433246	0.00176449
141.068	0.0912167	0.216594	0.0463454
128.206	1.15058	0.47739	0.0176436
115.296	0.140173	0.438798	0.0563872
77.8344	0.253962	0.336682	0.0561407
62.7761	0.375928	0.419271	0.0610723
61.2662	0.552378	0.475201	0.0487076
61.0608	0.405709	0.405023	0.0475977
60.5032	0.524151	0.461658	0.0484325
60.2248	0.433268	0.477646	0.0521397
59.6899	0.45797	0.473952	0.052129
59.5983	0.433763	0.461226	0.0586268
59.3617	0.486992	0.475579	0.0547995
59.2993	0.480224	0.488307	0.0603385
59.2418	0.463598	0.465124	0.0561167
59.2236	0.475936	0.468652	0.058237
59.2095	0.475805	0.470919	0.0573928
59.2084	0.47526	0.471646	0.0578561
59.2083	0.47539	0.47207	0.0578191
59.2083	0.475399	0.472034	0.0578265
59.2083	0.475544	0.472019	0.0578128
59.2083	0.475465	0.471927	0.057801
59.2083	0.475498	0.471933	0.0578075
59.2083	0.475509	0.471927	0.0578062
59.2083	0.475514	0.471937	0.0578066
59.2083	0.475518	0.471932	0.0578086
59.2083	0.475514	0.47194	0.0578098
59.2083	0.47553	0.471949	0.0578114
59.2083	0.475525	0.471945	0.0578107
59.2083	0.475526	0.471945	0.0578113
59.2083	0.475526	0.471944	0.0578107
59.2083	0.475526	0.471945	0.057811
59.2083	0.475526	0.471945	0.0578109
59.2083	0.475526	0.471945	0.0578099
59.2083	0.475526	0.471945	0.0578101
5929.31	10	0.0001	10
148.786	0.601317	1.6998	0.13538
145.85	2.21889	0.679153	0.0761654
113.098	0.259853	0.820389	0.0955168
101.776	0.20321	0.553639	0.125091
101.679	1.20331	0.924884	0.128173
86.8682	0.905274	0.775006	0.0861222
84.3636	0.917148	0.534995	0.0898263
79.5576	0.803629	0.769052	0.130272
76.2159	0.781713	0.685573	0.118306
74.9274	0.411126	0.698051	0.115973
74.3846	0.617647	0.776277	0.11529
70.8502	0.389232	0.630915	0.0899275
68.3117	0.488485	0.651599	0.109801
65.0966	0.494547	0.594366	0.0627426
63.5894	0.514727	0.5679	0.0927385
60.323	0.520234	0.515733	0.0725417
59.7209	0.517132	0.489751	0.0652384
59.5238	0.465527	0.49378	0.0640958
59.4972	0.441738	0.465598	0.0546259
59.3643	0.487027	0.493985	0.0609203
59.3409	0.479749	0.486774	0.0628272
59.2964	0.490426	0.478143	0.0565691
59.2696	0.46862	0.471324	0.0555425
59.2373	0.481034	0.47369	0.0565507
59.2173	0.477434	0.473217	0.0589056
59.2125	0.475535	0.475089	0.0582594
59.2112	0.472391	0.472095	0.0576466
59.211	0.47498	0.469273	0.0573041
59.2096	0.473587	0.472429	0.0578307
59.2093	0.473744	0.470773	0.0577946
59.2089	0.473852	0.471629	0.05785
59.2084	0.475422	0.472363	0.0578256
59.2084	0.475889	0.472155	0.0578318
59.2083	0.475738	0.4719	0.0578141
59.2083	0.475412	0.471929	0.0578333
59.2083	0.475647	0.471936	0.0578047
59.2083	0.475617	0.47199	0.0578162
59.2083	0.4756	0.471973	0.0578215
59.2083	0.475565	0.471983	0.0578188
59.2083	0.475544	0.471989	0.057817
59.2083	0.475577	0.471947	0.0578124
59.2083	0.475549	0.471995	0.0578253
59.2083	0.475543	0.471961	0.0578085
59.2083	0.475469	0.471953	0.0578135
59.2083	0.475525	0.471909	0.0578098
59.2083	0.475547	0.471963	0.0578125
5929.31	10	0.0001	10
332.578	0.00449745	1.06959	0.00446973
326.852	0.000379444	0.00413888	0.00807783
261.797	0.00865631	0.0909184	0.0116924
230.941	0.356456	0.845597	2.25037
113.432	3.99599	1.56293	0.251966
112.728	0.187942	0.375398	0.119537
91.4325	0.241153	0.5321	0.123309
72.1939	0.309927	0.52924	0.0630455
60.7422	0.559762	0.487006	0.0539095
60.0458	0.521352	0.494455	0.0545255
59.6065	0.436982	0.464043	0.0600546
59.6055	0.51506	0.499584	0.064487
59.6041	0.489903	0.507076	0.0651193
59.5809	0.506189	0.499435	0.065511
59.5798	0.494669	0.498926	0.0584041
59.5666	0.506311	0.475705	0.0624108
59.5603	0.501478	0.501119	0.0654858
59.4603	0.5019	0.498524	0.0630749
59.3002	0.496212	0.475343	0.0593411
59.2494	0.487921	0.474912	0.0593629
59.2191	0.476958	0.476991	0.0591067
59.2092	0.475814	0.472138	0.0581304
59.209	0.474355	0.472526	0.0579836
59.2086	0.4756	0.47269	0.0578831
59.2086	0.475528	0.472245	0.0579981
59.2084	0.47508	0.471556	0.0578256
59.2084	0.475281	0.472204	0.0578192
59.2084	0.476044	0.472194	0.0578276
59.2084	0.475146	0.4718	0.0578372
59.2084	0.475227	0.472118	0.0578534
59.2084	0.476028	0.472173	0.0578418
59.2083	0.475651	0.472049	0.0578551
59.2083	0.475697	0.472112	0.0578439
59.2083	0.475649	0.472088	0.0578374
59.2083	0.475599	0.472004	0.0578367
59.2083	0.475594	0.472026	0.0578312
59.2083	0.475518	0.472009	0.0578312
59.2083	0.475503	0.471996	0.0578202
59.2083	0.475539	0.47195	0.0578122
59.2083	0.475531	0.471956	0.057821
59.2083	0.475517	0.47195	0.0578102
59.2083	0.475514	0.47195	0.0578112
59.2083	0.47552	0.471949	0.0578112
5929.31	10	0.0001	10
2945.27	0.49829	0.00910911	0.000156824
305.006	0.00308454	0.00437507	1.79226
253.586	8.95493	0.414681	0.000108662
169.755	1.13485	0.968294	0.389116
159.031	1.3373	3.05086	0.3017
127.848	0.717692	2.68248	0.969394
117.336	2.35005	2.87526	0.672264
90.7663	1.01	0.840592	0.11832
65.2025	0.606409	0.595537	0.0649524
64.2397	0.535479	0.570674	0.0952826
60.7245	0.507146	0.537947	0.0631828
59.4211	0.451795	0.448924	0.0550292
59.3889	0.492189	0.495683	0.0623459
59.3615	0.47858	0.48057	0.0629217
59.28	0.485592	0.482318	0.061371
59.2358	0.483593	0.477763	0.057654
59.2174	0.477347	0.477074	0.0585506
59.2152	0.471229	0.470593	0.0570341
59.2114	0.476932	0.470108	0.0577045
59.2085	0.476089	0.471987	0.0577274
59.2084	0.475214	0.471809	0.0577435
59.2083	0.4754	0.4717	0.0577735
59.2083	0.475415	0.471899	0.0578405
59.2083	0.475811	0.472059	0.0578258
59.2083	0.475689	0.472016	0.0578479
59.2083	0.47554	0.471955	0.0577965
59.2083	0.475468	0.471918	0.0577958
59.2083	0.475587	0.471993	0.0578086
59.2083	0.475474	0.471945	0.0578148
59.2083	0.475494	0.471963	0.0578145
59.2083	0.475538	0.471922	0.0578093
59.2083	0.475501	0.47192	0.0578093
59.2083	0.475599	0.471882	0.0578006
59.2083	0.475525	0.471946	0.0578107
59.2083	0.475527	0.471946	0.0578112
59.2083	0.475541	0.471966	0.0578086
59.2083	0.475544	0.471958	0.0578116
59.2083	0.475527	0.471952	0.0578096
5929.31	10	0.0001	10
328.989	0.000882027	0.0821356	1.103
132.432	0.901857	2.00583	1.02941
106.629	0.218453	0.326164	0.00233716
101.15	0.683255	1.23267	0.311731
98.0121	0.252207	0.228947	0.0296644
84.5805	0.391905	0.768601	0.0914399
83.0343	0.724404	0.528113	0.111859
66.7438	0.415601	0.591685	0.0941169
62.2734	0.501795	0.413924	0.0408497
60.571	0.554257	0.509047	0.0579659
59.2352	0.484411	0.47016	0.0568213
59.2139	0.47729	0.469094	0.0572309
59.2085	0.475964	0.471791	0.057695
59.2084	0.474988	0.471747	0.0578509
59.2084	0.475689	0.472125	0.0579035
59.2084	0.475575	0.472261	0.0578333
59.2083	0.475447	0.471814	0.0577947
59.2083	0.4756	0.472036	0.0578145
59.2083	0.475555	0.471985	0.0578209
59.2083	0.475532	0.471951	0.0578098
59.2083	0.475523	0.471933	0.0578113
59.2083	0.475539	0.47197	0.0578179
59.2083	0.475534	0.47197	0.0578201
59.2083	0.475535	0.47197	0.0578199
59.2083	0.475535	0.471954	0.0578146
59.2083	0.475534	0.471956	0.0578138
5929.31	10	0.0001	10
309.265	0.0132943	0.891063	0.299534
190.287	0.273505	0.140295	0.00724475
165.428	1.07843	2.89171	3.90599
165.421	0.71096	2.1369	4.87145
126.544	0.540514	2.07783	0.799609
122.313	1.51983	0.582846	0.0624082
107.184	0.485034	0.343436	0.0853049
93.1965	0.596473	1.03613	0.141451
80.3919	0.484805	0.574247	0.140485
73.8426	0.747019	0.713443	0.0987182
72.2887	0.688687	0.515958	0.0926506
71.6258	0.778668	0.569125	0.0858904
66.8881	0.675761	0.570517	0.0891332
65.6285	0.671758	0.537007	0.0792206
62.5024	0.57463	0.508437	0.0775257
62.1773	0.578348	0.560883	0.0788127
61.1635	0.50168	0.463657	0.0691527
60.0391	0.534362	0.514628	0.0625349
59.9375	0.491535	0.520876	0.0659905
59.4614	0.512704	0.487451	0.0613004
59.4573	0.49258	0.500328	0.062406
59.3894	0.505772	0.489019	0.0610149
59.3515	0.503986	0.4836	0.0599381
59.308	0.460316	0.477328	0.0578005
59.2404	0.481976	0.481666	0.0598259
59.2182	0.480528	0.477115	0.0588526
59.2109	0.474866	0.469967	0.0578139
59.2098	0.475041	0.47008	0.0573373
59.2088	0.474079	0.471659	0.057718
59.2088	0.474264	0.471904	0.0579029
59.2085	0.475967	0.471858	0.0578888
59.2084	0.475191	0.472115	0.0578727
59.2083	0.475192	0.471831	0.0577906
59.2083	0.475521	0.472105	0.0578483
59.2083	0.475641	0.472059	0.0578465
59.2083	0.475648	0.472047	0.0578411
59.2083	0.47567	0.472049	0.0578466
59.2083	0.475415	0.471917	0.0578179
59.2083	0.475503	0.471992	0.0578231
59.2083	0.475469	0.471921	0.0578044
59.2083	0.475517	0.471965	0.0578116
59.2083	0.475501	0.471921	0.0578069
59.2083	0.475545	0.471962	0.0578125
59.2083	0.475552	0.471919	0.0578046
59.2083	0.475532	0.471944	0.0578114
59.2083	0.475525	0.471945	0.0578113
59.2083	0.475529	0.471945	0.0578113
5929.31	10	0.0001	10
335.258	0.000144285	0.00102402	0.00880234
326.931	0.00033975	0.000261183	0.000354194
205.855	0.287035	3.63497	1.86695
189.902	7.00807	0.449097	0.0687065
155.119	0.108618	0.163333	0.00052828
122.463	0.337004	1.02455	0.52487
119.551	0.279923	0.908443	0.396745
111.03	1.56029	1.89054	0.374348
105.078	0.718374	1.0873	0.105069
95.6214	0.669922	1.09719	0.15231
74.1071	0.628046	0.736006	0.133791
68.065	0.338993	0.519633	0.0588406
64.7213	0.433815	0.551386	0.0925714
63.3084	0.473166	0.459418	0.0761588
63.2326	0.525146	0.543867	0.0895897
59.6945	0.47017	0.485182	0.0538741
59.6689	0.467408	0.461428	0.0499503
59.6258	0.521291	0.498141	0.0631021
59.5827	0.464246	0.498296	0.0629533
59.348	0.464615	0.456041	0.0530235
59.2499	0.486991	0.479015	0.0601083
59.2446	0.48945	0.476273	0.0588948
59.2189	0.480319	0.477105	0.0590159
59.2112	0.47939	0.47253	0.0578991
59.2103	0.477267	0.47242	0.0582522
59.2092	0.476952	0.473357	0.0581641
59.2085	0.475613	0.47162	0.0578733
59.2084	0.475636	0.47248	0.057938
59.2084	0.476146	0.472339	0.0578283
59.2084	0.474927	0.47154	0.0577583
59.2084	0.475316	0.471704	0.0578406
59.2083	0.475344	0.4717	0.0577851
59.2083	0.475453	0.471767	0.0577682
59.2083	0.475524	0.471984	0.0578385
59.2083	0.475509	0.471939	0.0578104
59.2083	0.475576	0.47193	0.0578159
59.2083	0.475523	0.47192	0.0578082
59.2083	0.475527	0.471932	0.0578067
59.2083	0.475525	0.471945	0.0578077
59.2083	0.475525	0.471945	0.0578078
59.2083	0.475527	0.471957	0.0578125
59.2083	0.475523	0.471947	0.0578081
59.2083	0.475526	0.471946	0.0578093
5929.31	10	0.0001	10
596.642	8.38754	0.118593	0.000100946
307.613	0.0135676	0.795891	0.0440086
208.294	0.494794	1.74965	0.0217307
127.506	0.617425	0.604804	0.0001
97.8795	0.317548	0.232938	0.0262427
91.564	0.255401	0.332954	0.00858552
80.8173	0.337358	0.331846	0.0136341
66.0908	0.601821	0.630045	0.0976726
63.7747	0.512321	0.606955	0.0855301
61.0358	0.508195	0.491756	0.0744383
60.6147	0.466475	0.434608	0.0435943
60.3366	0.475195	0.500725	0.0727378
59.8944	0.439382	0.48779	0.0646029
59.8692	0.440114	0.459048	0.0624288
59.7924	0.487637	0.463271	0.0630689
59.761	0.504521	0.456716	0.0514028
59.5156	0.492644	0.471341	0.0624097
59.2198	0.467759	0.468607	0.0571311
59.2162	0.469368	0.47003	0.0572238
59.2116	0.474466	0.469212	0.0570875
59.2108	0.473689	0.473256	0.0578841
59.2105	0.475274	0.472108	0.057386
59.2103	0.474476	0.473672	0.0580545
59.2101	0.478274	0.471979	0.0578692
59.2096	0.47657	0.473079	0.0577105
59.2087	0.476763	0.472218	0.0579118
59.2086	0.475651	0.471667	0.0579211
59.2085	0.475805	0.47208	0.057935
59.2084	0.475216	0.471418	0.0576814
59.2084	0.475382	0.471668	0.0578423
59.2083	0.475754	0.472152	0.0578509
59.2083	0.475244	0.471899	0.0578068
59.2083	0.475382	0.471898	0.0578107
59.2083	0.475559	0.471991	0.0578119
59.2083	0.475538	0.471984	0.0578145
59.2083	0.475498	0.471964	0.057813
59.2083	0.47556	0.471944	0.0578127
59.2083	0.475544	0.471974	0.0578154
59.2083	0.475535	0.471971	0.0578141
59.2083	0.475499	0.47193	0.0578111
59.2083	0.475482	0.47197	0.0578124
59.2083	0.475499	0.471964	0.057818
59.2083	0.475527	0.471946	0.0578114
59.2083	0.475527	0.471946	0.0578114
59.2083	0.475527	0.471946	0.0578115
5929.31	10	0.0001	10
1245.2	0.0311051	0.00588943	0.00114011
1098.49	0.0296993	0.0155835	4.37958
336.807	4.3492	9.70226	0.000530181
180.069	0.0589901	0.136197	0.00328852
104.144	0.383019	0.462232	0.00283768
60.7044	0.48041	0.51993	0.0570272
59.84	0.429357	0.456512	0.0602979
59.5365	0.482437	0.503179	0.062581
59.2748	0.490558	0.472182	0.0590329
59.2612	0.48609	0.471376	0.0592183
59.2141	0.47711	0.472331	0.0585824
59.2137	0.48039	0.474367	0.0584848
59.2125	0.479978	0.473832	0.0583234
59.2119	0.476899	0.474481	0.0578574
59.2096	0.476699	0.473688	0.0579353
59.2086	0.476663	0.472291	0.0578709
59.2085	0.47515	0.472449	0.0579331
59.2084	0.476261	0.472279	0.0578903
59.2084	0.475696	0.472275	0.0578971
59.2083	0.475496	0.472006	0.0578012
59.2083	0.475673	0.472006	0.0578121
59.2083	0.475598	0.471963	0.0578102
59.2083	0.47557	0.471975	0.0578217
59.2083	0.47555	0.471978	0.0578217
59.2083	0.4756	0.471942	0.0578249
59.2083	0.475528	0.471949	0.0578104
59.2083	0.475531	0.471948	0.0578078
59.2083	0.47553	0.471948	0.0578077
5929.31	10	0.0001	10
619.97	0.00865011	0.000653862	6.82787
244.736	1.61392	1.58415	0.00057952
198.02	0.115169	0.688752	0.00111208
148.291	2.39606	1.50221	0.476118
120.6	0.565865	1.5919	0.264647
116.147	0.241535	0.604438	0.248737
115.607	2.83955	2.52589	0.569594
108.347	0.566845	1.39355	0.294941
100.908	0.83011	1.30396	0.230952
72.1512	0.604733	0.618708	0.122673
59.8978	0.533428	0.509003	0.0633856
59.8734	0.480643	0.435903	0.0511269
59.5527	0.44845	0.469553	0.0620524
59.34	0.480614	0.481012	0.0626308
59.261	0.489068	0.482524	0.0602474
59.2548	0.472275	0.477992	0.0604477
59.2473	0.474437	0.475751	0.060263
59.2265	0.47444	0.475192	0.0595063
59.214	0.471592	0.470404	0.058109
59.2083	0.475332	0.471955	0.0578258
59.2083	0.475614	0.471991	0.0577934
59.2083	0.475548	0.471919	0.057783
59.2083	0.475447	0.471884	0.0578163
59.2083	0.475541	0.471955	0.0578001
59.2083	0.475556	0.471937	0.0578064
59.2083	0.475544	0.471931	0.0578062
59.2083	0.475535	0.471948	0.0578136
59.2083	0.4755	0.471961	0.057812
59.2083	0.475527	0.471943	0.0578127
59.2083	0.475514	0.471903	0.0578122
59.2083	0.475507	0.471935	0.057811
59.2083	0.475515	0.471937	0.057811
59.2083	0.475521	0.471937	0.057811
5929.31	10	0.0001	10
301.75	0.00802603	0.0228856	5.46179
285.019	0.00326499	0.0276702	0.0825064
283.749	0.00678764	0.153462	3.27616
108.118	0.24854	0.289037	0.000253199
106.618	0.310951	0.246474	0.00459059
97.2142	0.450603	0.555171	0.0125129
91.2409	0.398692	0.404871	0.00744497
82.1636	0.249547	0.299302	0.0169287
78.9023	0.286718	0.298534	0.018369
76.3997	0.49672	0.743968	0.0829238
73.9919	0.301779	0.37731	0.0227876
73.6928	0.532013	0.358591	0.0261382
71.5844	0.452247	0.373044	0.0226892
68.4783	0.425119	0.425344	0.0267495
63.8883	0.417143	0.555802	0.0664965
62.5125	0.397938	0.445109	0.0407541
61.7249	0.437203	0.438988	0.0399202
61.5938	0.409574	0.492179	0.0530511
59.3149	0.486558	0.462997	0.0574829
59.2291	0.476623	0.476783	0.0597516
59.2169	0.470103	0.468086	0.0575822
59.2129	0.473022	0.473443	0.0577457
59.2102	0.472508	0.471317	0.057857
59.2092	0.47629	0.472396	0.057614
59.209	0.476408	0.472485	0.0576834
59.2084	0.475541	0.471662	0.0577437
59.2084	0.475365	0.471876	0.0577548
59.2083	0.475516	0.47198	0.0578148
59.2083	0.475533	0.471968	0.0578206
59.2083	0.475531	0.471954	0.0578144
59.2083	0.475531	0.471955	0.0578144
59.2083	0.475527	0.471952	0.057812
59.2083	0.475529	0.47195	0.0578112
59.2083	0.475529	0.471946	0.0578112
59.2083	0.475527	0.471947	0.0578113
59.2083	0.475528	0.471946	0.0578109
59.2083	0.475528	0.471947	0.0578113
59.2083	0.475527	0.471946	0.0578109
59.2083	0.475527	0.471947	0.0578112
