Time	IR_beta_pY1146	IRbetaPercent	InsulinPercent
2	0.430959	11	50
2	0.470137	12	50
2	0.509315	13	50
2	0.548493	14	50
2	0.587672	15	50
2	0.62685	16	50
2	0.666028	17	50
2	0.705206	18	50
2	0.744384	19	50
2	0.783562	20	50
2	0.82274	21	50
2	0.861918	22	50
2	0.901096	23	50
2	0.940275	24	50
2	0.979453	25	50
2	1.01863	26	50
2	1.05781	27	50
2	1.09699	28	50
2	1.13617	29	50
2	1.17534	30	50
2	1.21452	31	50
2	1.2537	32	50
2	1.29288	33	50
2	1.33206	34	50
2	1.37123	35	50
2	1.41041	36	50
2	1.44959	37	50
2	1.48877	38	50
2	1.52795	39	50
2	1.56712	40	50
2	1.6063	41	50
2	1.64548	42	50
2	1.68466	43	50
2	1.72384	44	50
2	1.76301	45	50
2	1.80219	46	50
2	1.84137	47	50
2	1.88055	48	50
2	1.91973	49	50
2	1.95891	50	50
2	1.99808	51	50
2	2.03726	52	50
2	2.07644	53	50
2	2.11562	54	50
2	2.1548	55	50
2	2.19397	56	50
2	2.23315	57	50
2	2.27233	58	50
2	2.31151	59	50
2	2.35069	60	50
2	2.38986	61	50
2	2.42904	62	50
2	2.46822	63	50
2	2.5074	64	50
2	2.54658	65	50
2	2.58575	66	50
2	2.62493	67	50
2	2.66411	68	50
2	2.70329	69	50
2	2.74247	70	50
2	2.78165	71	50
2	2.82082	72	50
2	2.86	73	50
2	2.89918	74	50
2	2.93836	75	50
2	2.97754	76	50
2	3.01671	77	50
2	3.05589	78	50
2	3.09507	79	50
2	3.13425	80	50
2	3.17343	81	50
2	3.2126	82	50
2	3.25178	83	50
2	3.29096	84	50
2	3.33014	85	50
2	3.36932	86	50
2	3.4085	87	50
2	3.44767	88	50
2	3.48685	89	50
2	3.52603	90	50
2	3.56521	91	50
2	3.60439	92	50
2	3.64356	93	50
2	3.68274	94	50
2	3.72192	95	50
2	3.7611	96	50
2	3.80028	97	50
2	3.83945	98	50
2	3.87863	99	50
2	3.91781	100	50
2	0	0	51
2	0.0397596	1	51
2	0.0795192	2	51
2	0.119279	3	51
2	0.159038	4	51
2	0.198798	5	51
2	0.238558	6	51
2	0.278317	7	51
2	0.318077	8	51
2	0.357836	9	51
2	0.397596	10	51
2	0.437355	11	51
2	0.477115	12	51
2	0.516875	13	51
2	0.556634	14	51
2	0.596394	15	51
2	0.636153	16	51
2	0.675913	17	51
2	0.715673	18	51
2	0.755432	19	51
2	0.795192	20	51
2	0.834951	21	51
2	0.874711	22	51
2	0.914471	23	51
2	0.95423	24	51
2	0.99399	25	51
2	1.03375	26	51
2	1.07351	27	51
2	1.11327	28	51
2	1.15303	29	51
2	1.19279	30	51
2	1.23255	31	51
2	1.27231	32	51
2	1.31207	33	51
2	1.35183	34	51
2	1.39159	35	51
2	1.43135	36	51
2	1.4711	37	51
2	1.51086	38	51
2	1.55062	39	51
2	1.59038	40	51
2	1.63014	41	51
2	1.6699	42	51
2	1.70966	43	51
2	1.74942	44	51
2	1.78918	45	51
2	1.82894	46	51
2	1.8687	47	51
2	1.90846	48	51
2	1.94822	49	51
2	1.98798	50	51
2	2.02774	51	51
2	2.0675	52	51
2	2.10726	53	51
2	2.14702	54	51
2	2.18678	55	51
2	2.22654	56	51
2	2.2663	57	51
2	2.30606	58	51
2	2.34582	59	51
2	2.38558	60	51
2	2.42533	61	51
2	2.46509	62	51
2	2.50485	63	51
2	2.54461	64	51
2	2.58437	65	51
2	2.62413	66	51
2	2.66389	67	51
2	2.70365	68	51
2	2.74341	69	51
2	2.78317	70	51
2	2.82293	71	51
2	2.86269	72	51
2	2.90245	73	51
2	2.94221	74	51
2	2.98197	75	51
2	3.02173	76	51
2	3.06149	77	51
2	3.10125	78	51
2	3.14101	79	51
2	3.18077	80	51
2	3.22053	81	51
2	3.26029	82	51
2	3.30005	83	51
2	3.33981	84	51
2	3.37957	85	51
2	3.41932	86	51
2	3.45908	87	51
2	3.49884	88	51
2	3.5386	89	51
2	3.57836	90	51
2	3.61812	91	51
2	3.65788	92	51
2	3.69764	93	51
2	3.7374	94	51
2	3.77716	95	51
2	3.81692	96	51
2	3.85668	97	51
2	3.89644	98	51
2	3.9362	99	51
2	3.97596	100	51
2	0	0	52
2	0.0403345	1	52
2	0.080669	2	52
2	0.121003	3	52
2	0.161338	4	52
2	0.201672	5	52
2	0.242007	6	52
2	0.282341	7	52
2	0.322676	8	52
2	0.36301	9	52
2	0.403345	10	52
2	0.443679	11	52
2	0.484014	12	52
2	0.524348	13	52
2	0.564683	14	52
2	0.605017	15	52
2	0.645352	16	52
2	0.685686	17	52
2	0.726021	18	52
2	0.766355	19	52
2	0.80669	20	52
2	0.847024	21	52
2	0.887359	22	52
2	0.927693	23	52
2	0.968028	24	52
2	1.00836	25	52
2	1.0487	26	52
2	1.08903	27	52
2	1.12937	28	52
2	1.1697	29	52
2	1.21003	30	52
2	1.25037	31	52
2	1.2907	32	52
2	1.33104	33	52
2	1.37137	34	52
2	1.41171	35	52
2	1.45204	36	52
2	1.49238	37	52
2	1.53271	38	52
2	1.57305	39	52
2	1.61338	40	52
2	1.65371	41	52
2	1.69405	42	52
2	1.73438	43	52
2	1.77472	44	52
2	1.81505	45	52
2	1.85539	46	52
2	1.89572	47	52
2	1.93606	48	52
2	1.97639	49	52
2	2.01672	50	52
2	2.05706	51	52
2	2.09739	52	52
2	2.13773	53	52
2	2.17806	54	52
2	2.2184	55	52
2	2.25873	56	52
2	2.29907	57	52
2	2.3394	58	52
2	2.37974	59	52
2	2.42007	60	52
2	2.4604	61	52
2	2.50074	62	52
2	2.54107	63	52
2	2.58141	64	52
2	2.62174	65	52
2	2.66208	66	52
2	2.70241	67	52
2	2.74275	68	52
2	2.78308	69	52
2	2.82341	70	52
2	2.86375	71	52
2	2.90408	72	52
2	2.94442	73	52
2	2.98475	74	52
2	3.02509	75	52
2	3.06542	76	52
2	3.10576	77	52
2	3.14609	78	52
2	3.18643	79	52
2	3.22676	80	52
2	3.26709	81	52
2	3.30743	82	52
2	3.34776	83	52
2	3.3881	84	52
2	3.42843	85	52
2	3.46877	86	52
2	3.5091	87	52
2	3.54944	88	52
2	3.58977	89	52
2	3.6301	90	52
2	3.67044	91	52
2	3.71077	92	52
2	3.75111	93	52
2	3.79144	94	52
2	3.83178	95	52
2	3.87211	96	52
2	3.91245	97	52
2	3.95278	98	52
2	3.99312	99	52
2	4.03345	100	52
2	0	0	53
2	0.0409029	1	53
2	0.0818058	2	53
2	0.122709	3	53
2	0.163612	4	53
2	0.204514	5	53
2	0.245417	6	53
2	0.28632	7	53
2	0.327223	8	53
2	0.368126	9	53
2	0.409029	10	53
2	0.449932	11	53
2	0.490835	12	53
2	0.531738	13	53
2	0.572641	14	53
2	0.613543	15	53
2	0.654446	16	53
2	0.695349	17	53
2	0.736252	18	53
2	0.777155	19	53
2	0.818058	20	53
2	0.858961	21	53
2	0.899864	22	53
2	0.940767	23	53
2	0.981669	24	53
2	1.02257	25	53
2	1.06348	26	53
2	1.10438	27	53
2	1.14528	28	53
2	1.18618	29	53
2	1.22709	30	53
2	1.26799	31	53
2	1.30889	32	53
2	1.3498	33	53
2	1.3907	34	53
2	1.4316	35	53
2	1.4725	36	53
2	1.51341	37	53
2	1.55431	38	53
2	1.59521	39	53
2	1.63612	40	53
2	1.67702	41	53
2	1.71792	42	53
2	1.75882	43	53
2	1.79973	44	53
2	1.84063	45	53
2	1.88153	46	53
2	1.92244	47	53
2	1.96334	48	53
2	2.00424	49	53
2	2.04514	50	53
2	2.08605	51	53
2	2.12695	52	53
2	2.16785	53	53
2	2.20876	54	53
2	2.24966	55	53
2	2.29056	56	53
2	2.33146	57	53
2	2.37237	58	53
2	2.41327	59	53
2	2.45417	60	53
2	2.49508	61	53
2	2.53598	62	53
2	2.57688	63	53
2	2.61779	64	53
2	2.65869	65	53
2	2.69959	66	53
2	2.74049	67	53
2	2.7814	68	53
2	2.8223	69	53
2	2.8632	70	53
2	2.90411	71	53
2	2.94501	72	53
2	2.98591	73	53
2	3.02681	74	53
2	3.06772	75	53
2	3.10862	76	53
2	3.14952	77	53
2	3.19043	78	53
2	3.23133	79	53
2	3.27223	80	53
2	3.31313	81	53
2	3.35404	82	53
2	3.39494	83	53
2	3.43584	84	53
2	3.47675	85	53
2	3.51765	86	53
2	3.55855	87	53
2	3.59945	88	53
2	3.64036	89	53
2	3.68126	90	53
2	3.72216	91	53
2	3.76307	92	53
2	3.80397	93	53
2	3.84487	94	53
2	3.88577	95	53
2	3.92668	96	53
2	3.96758	97	53
2	4.00848	98	53
2	4.04939	99	53
2	4.09029	100	53
2	0	0	54
2	0.0414648	1	54
2	0.0829297	2	54
2	0.124395	3	54
2	0.165859	4	54
2	0.207324	5	54
2	0.248789	6	54
2	0.290254	7	54
2	0.331719	8	54
2	0.373184	9	54
2	0.414648	10	54
2	0.456113	11	54
2	0.497578	12	54
2	0.539043	13	54
2	0.580508	14	54
2	0.621973	15	54
2	0.663438	16	54
2	0.704902	17	54
2	0.746367	18	54
2	0.787832	19	54
2	0.829297	20	54
2	0.870762	21	54
2	0.912227	22	54
2	0.953691	23	54
2	0.995156	24	54
2	1.03662	25	54
2	1.07809	26	54
2	1.11955	27	54
2	1.16102	28	54
2	1.20248	29	54
2	1.24395	30	54
2	1.28541	31	54
2	1.32688	32	54
2	1.36834	33	54
2	1.4098	34	54
2	1.45127	35	54
2	1.49273	36	54
2	1.5342	37	54
2	1.57566	38	54
2	1.61713	39	54
2	1.65859	40	54
2	1.70006	41	54
2	1.74152	42	54
2	1.78299	43	54
2	1.82445	44	54
2	1.86592	45	54
2	1.90738	46	54
2	1.94885	47	54
2	1.99031	48	54
2	2.03178	49	54
2	2.07324	50	54
2	2.11471	51	54
2	2.15617	52	54
2	2.19764	53	54
2	2.2391	54	54
2	2.28057	55	54
2	2.32203	56	54
2	2.3635	57	54
2	2.40496	58	54
2	2.44643	59	54
2	2.48789	60	54
2	2.52936	61	54
2	2.57082	62	54
2	2.61229	63	54
2	2.65375	64	54
2	2.69522	65	54
2	2.73668	66	54
2	2.77814	67	54
2	2.81961	68	54
2	2.86107	69	54
2	2.90254	70	54
2	2.944	71	54
2	2.98547	72	54
2	3.02693	73	54
2	3.0684	74	54
2	3.10986	75	54
2	3.15133	76	54
2	3.19279	77	54
2	3.23426	78	54
2	3.27572	79	54
2	3.31719	80	54
2	3.35865	81	54
2	3.40012	82	54
2	3.44158	83	54
2	3.48305	84	54
2	3.52451	85	54
2	3.56598	86	54
2	3.60744	87	54
2	3.64891	88	54
2	3.69037	89	54
2	3.73184	90	54
2	3.7733	91	54
2	3.81477	92	54
2	3.85623	93	54
2	3.8977	94	54
2	3.93916	95	54
2	3.98063	96	54
2	4.02209	97	54
2	4.06356	98	54
2	4.10502	99	54
2	4.14648	100	54
2	0	0	55
2	0.0420204	1	55
2	0.0840409	2	55
2	0.126061	3	55
2	0.168082	4	55
2	0.210102	5	55
2	0.252123	6	55
2	0.294143	7	55
2	0.336163	8	55
2	0.378184	9	55
2	0.420204	10	55
2	0.462225	11	55
2	0.504245	12	55
2	0.546266	13	55
2	0.588286	14	55
2	0.630306	15	55
2	0.672327	16	55
2	0.714347	17	55
2	0.756368	18	55
2	0.798388	19	55
2	0.840409	20	55
2	0.882429	21	55
2	0.924449	22	55
2	0.96647	23	55
2	1.00849	24	55
2	1.05051	25	55
2	1.09253	26	55
2	1.13455	27	55
2	1.17657	28	55
2	1.21859	29	55
2	1.26061	30	55
2	1.30263	31	55
2	1.34465	32	55
2	1.38667	33	55
2	1.42869	34	55
2	1.47071	35	55
2	1.51274	36	55
2	1.55476	37	55
2	1.59678	38	55
2	1.6388	39	55
2	1.68082	40	55
2	1.72284	41	55
2	1.76486	42	55
2	1.80688	43	55
2	1.8489	44	55
2	1.89092	45	55
2	1.93294	46	55
2	1.97496	47	55
2	2.01698	48	55
2	2.059	49	55
2	2.10102	50	55
2	2.14304	51	55
2	2.18506	52	55
2	2.22708	53	55
2	2.2691	54	55
2	2.31112	55	55
2	2.35314	56	55
2	2.39516	57	55
2	2.43718	58	55
2	2.47921	59	55
2	2.52123	60	55
2	2.56325	61	55
2	2.60527	62	55
2	2.64729	63	55
2	2.68931	64	55
2	2.73133	65	55
2	2.77335	66	55
2	2.81537	67	55
2	2.85739	68	55
2	2.89941	69	55
2	2.94143	70	55
2	2.98345	71	55
2	3.02547	72	55
2	3.06749	73	55
2	3.10951	74	55
2	3.15153	75	55
2	3.19355	76	55
2	3.23557	77	55
2	3.27759	78	55
2	3.31961	79	55
2	3.36163	80	55
2	3.40365	81	55
2	3.44567	82	55
2	3.4877	83	55
2	3.52972	84	55
2	3.57174	85	55
2	3.61376	86	55
2	3.65578	87	55
2	3.6978	88	55
2	3.73982	89	55
2	3.78184	90	55
2	3.82386	91	55
2	3.86588	92	55
2	3.9079	93	55
2	3.94992	94	55
2	3.99194	95	55
2	4.03396	96	55
2	4.07598	97	55
2	4.118	98	55
2	4.16002	99	55
2	4.20204	100	55
2	0	0	56
2	0.0425697	1	56
2	0.0851394	2	56
2	0.127709	3	56
2	0.170279	4	56
2	0.212848	5	56
2	0.255418	6	56
2	0.297988	7	56
2	0.340558	8	56
2	0.383127	9	56
2	0.425697	10	56
2	0.468267	11	56
2	0.510836	12	56
2	0.553406	13	56
2	0.595976	14	56
2	0.638545	15	56
2	0.681115	16	56
2	0.723685	17	56
2	0.766254	18	56
2	0.808824	19	56
2	0.851394	20	56
2	0.893964	21	56
2	0.936533	22	56
2	0.979103	23	56
2	1.02167	24	56
2	1.06424	25	56
2	1.10681	26	56
2	1.14938	27	56
2	1.19195	28	56
2	1.23452	29	56
2	1.27709	30	56
2	1.31966	31	56
2	1.36223	32	56
2	1.4048	33	56
2	1.44737	34	56
2	1.48994	35	56
2	1.53251	36	56
2	1.57508	37	56
2	1.61765	38	56
2	1.66022	39	56
2	1.70279	40	56
2	1.74536	41	56
2	1.78793	42	56
2	1.8305	43	56
2	1.87307	44	56
2	1.91564	45	56
2	1.95821	46	56
2	2.00078	47	56
2	2.04335	48	56
2	2.08592	49	56
2	2.12848	50	56
2	2.17105	51	56
2	2.21362	52	56
2	2.25619	53	56
2	2.29876	54	56
2	2.34133	55	56
2	2.3839	56	56
2	2.42647	57	56
2	2.46904	58	56
2	2.51161	59	56
2	2.55418	60	56
2	2.59675	61	56
2	2.63932	62	56
2	2.68189	63	56
2	2.72446	64	56
2	2.76703	65	56
2	2.8096	66	56
2	2.85217	67	56
2	2.89474	68	56
2	2.93731	69	56
2	2.97988	70	56
2	3.02245	71	56
2	3.06502	72	56
2	3.10759	73	56
2	3.15016	74	56
2	3.19273	75	56
2	3.2353	76	56
2	3.27787	77	56
2	3.32044	78	56
2	3.36301	79	56
2	3.40558	80	56
2	3.44815	81	56
2	3.49071	82	56
2	3.53328	83	56
2	3.57585	84	56
2	3.61842	85	56
2	3.66099	86	56
2	3.70356	87	56
2	3.74613	88	56
2	3.7887	89	56
2	3.83127	90	56
2	3.87384	91	56
2	3.91641	92	56
2	3.95898	93	56
2	4.00155	94	56
2	4.04412	95	56
2	4.08669	96	56
2	4.12926	97	56
2	4.17183	98	56
2	4.2144	99	56
2	4.25697	100	56
2	0	0	57
2	0.0431127	1	57
2	0.0862254	2	57
2	0.129338	3	57
2	0.172451	4	57
2	0.215564	5	57
2	0.258676	6	57
2	0.301789	7	57
2	0.344902	8	57
2	0.388014	9	57
2	0.431127	10	57
2	0.47424	11	57
2	0.517353	12	57
2	0.560465	13	57
2	0.603578	14	57
2	0.646691	15	57
2	0.689803	16	57
2	0.732916	17	57
2	0.776029	18	57
2	0.819142	19	57
2	0.862254	20	57
2	0.905367	21	57
2	0.94848	22	57
2	0.991592	23	57
2	1.03471	24	57
2	1.07782	25	57
2	1.12093	26	57
2	1.16404	27	57
2	1.20716	28	57
2	1.25027	29	57
2	1.29338	30	57
2	1.33649	31	57
2	1.37961	32	57
2	1.42272	33	57
2	1.46583	34	57
2	1.50895	35	57
2	1.55206	36	57
2	1.59517	37	57
2	1.63828	38	57
2	1.6814	39	57
2	1.72451	40	57
2	1.76762	41	57
2	1.81073	42	57
2	1.85385	43	57
2	1.89696	44	57
2	1.94007	45	57
2	1.98319	46	57
2	2.0263	47	57
2	2.06941	48	57
2	2.11252	49	57
2	2.15564	50	57
2	2.19875	51	57
2	2.24186	52	57
2	2.28497	53	57
2	2.32809	54	57
2	2.3712	55	57
2	2.41431	56	57
2	2.45742	57	57
2	2.50054	58	57
2	2.54365	59	57
2	2.58676	60	57
2	2.62988	61	57
2	2.67299	62	57
2	2.7161	63	57
2	2.75921	64	57
2	2.80233	65	57
2	2.84544	66	57
2	2.88855	67	57
2	2.93166	68	57
2	2.97478	69	57
2	3.01789	70	57
2	3.061	71	57
2	3.10412	72	57
2	3.14723	73	57
2	3.19034	74	57
2	3.23345	75	57
2	3.27657	76	57
2	3.31968	77	57
2	3.36279	78	57
2	3.4059	79	57
2	3.44902	80	57
2	3.49213	81	57
2	3.53524	82	57
2	3.57836	83	57
2	3.62147	84	57
2	3.66458	85	57
2	3.70769	86	57
2	3.75081	87	57
2	3.79392	88	57
2	3.83703	89	57
2	3.88014	90	57
2	3.92326	91	57
2	3.96637	92	57
2	4.00948	93	57
2	4.0526	94	57
2	4.09571	95	57
2	4.13882	96	57
2	4.18193	97	57
2	4.22505	98	57
2	4.26816	99	57
2	4.31127	100	57
2	0	0	58
2	0.0436496	1	58
2	0.0872991	2	58
2	0.130949	3	58
2	0.174598	4	58
2	0.218248	5	58
2	0.261897	6	58
2	0.305547	7	58
2	0.349196	8	58
2	0.392846	9	58
2	0.436496	10	58
2	0.480145	11	58
2	0.523795	12	58
2	0.567444	13	58
2	0.611094	14	58
2	0.654743	15	58
2	0.698393	16	58
2	0.742043	17	58
2	0.785692	18	58
2	0.829342	19	58
2	0.872991	20	58
2	0.916641	21	58
2	0.96029	22	58
2	1.00394	23	58
2	1.04759	24	58
2	1.09124	25	58
2	1.13489	26	58
2	1.17854	27	58
2	1.22219	28	58
2	1.26584	29	58
2	1.30949	30	58
2	1.35314	31	58
2	1.39679	32	58
2	1.44044	33	58
2	1.48409	34	58
2	1.52773	35	58
2	1.57138	36	58
2	1.61503	37	58
2	1.65868	38	58
2	1.70233	39	58
2	1.74598	40	58
2	1.78963	41	58
2	1.83328	42	58
2	1.87693	43	58
2	1.92058	44	58
2	1.96423	45	58
2	2.00788	46	58
2	2.05153	47	58
2	2.09518	48	58
2	2.13883	49	58
2	2.18248	50	58
2	2.22613	51	58
2	2.26978	52	58
2	2.31343	53	58
2	2.35708	54	58
2	2.40073	55	58
2	2.44438	56	58
2	2.48802	57	58
2	2.53167	58	58
2	2.57532	59	58
2	2.61897	60	58
2	2.66262	61	58
2	2.70627	62	58
2	2.74992	63	58
2	2.79357	64	58
2	2.83722	65	58
2	2.88087	66	58
2	2.92452	67	58
2	2.96817	68	58
2	3.01182	69	58
2	3.05547	70	58
2	3.09912	71	58
2	3.14277	72	58
2	3.18642	73	58
2	3.23007	74	58
2	3.27372	75	58
2	3.31737	76	58
2	3.36102	77	58
2	3.40467	78	58
2	3.44832	79	58
2	3.49196	80	58
2	3.53561	81	58
2	3.57926	82	58
2	3.62291	83	58
2	3.66656	84	58
2	3.71021	85	58
2	3.75386	86	58
2	3.79751	87	58
2	3.84116	88	58
2	3.88481	89	58
2	3.92846	90	58
2	3.97211	91	58
2	4.01576	92	58
2	4.05941	93	58
2	4.10306	94	58
2	4.14671	95	58
2	4.19036	96	58
2	4.23401	97	58
2	4.27766	98	58
2	4.32131	99	58
2	4.36496	100	58
2	0	0	59
2	0.0441803	1	59
2	0.0883606	2	59
2	0.132541	3	59
2	0.176721	4	59
2	0.220901	5	59
2	0.265082	6	59
2	0.309262	7	59
2	0.353442	8	59
2	0.397623	9	59
2	0.441803	10	59
2	0.485983	11	59
2	0.530163	12	59
2	0.574344	13	59
2	0.618524	14	59
2	0.662704	15	59
2	0.706885	16	59
2	0.751065	17	59
2	0.795245	18	59
2	0.839425	19	59
2	0.883606	20	59
2	0.927786	21	59
2	0.971966	22	59
2	1.01615	23	59
2	1.06033	24	59
2	1.10451	25	59
2	1.14869	26	59
2	1.19287	27	59
2	1.23705	28	59
2	1.28123	29	59
2	1.32541	30	59
2	1.36959	31	59
2	1.41377	32	59
2	1.45795	33	59
2	1.50213	34	59
2	1.54631	35	59
2	1.59049	36	59
2	1.63467	37	59
2	1.67885	38	59
2	1.72303	39	59
2	1.76721	40	59
2	1.81139	41	59
2	1.85557	42	59
2	1.89975	43	59
2	1.94393	44	59
2	1.98811	45	59
2	2.03229	46	59
2	2.07647	47	59
2	2.12065	48	59
2	2.16483	49	59
2	2.20901	50	59
2	2.25319	51	59
2	2.29737	52	59
2	2.34156	53	59
2	2.38574	54	59
2	2.42992	55	59
2	2.4741	56	59
2	2.51828	57	59
2	2.56246	58	59
2	2.60664	59	59
2	2.65082	60	59
2	2.695	61	59
2	2.73918	62	59
2	2.78336	63	59
2	2.82754	64	59
2	2.87172	65	59
2	2.9159	66	59
2	2.96008	67	59
2	3.00426	68	59
2	3.04844	69	59
2	3.09262	70	59
2	3.1368	71	59
2	3.18098	72	59
2	3.22516	73	59
2	3.26934	74	59
2	3.31352	75	59
2	3.3577	76	59
2	3.40188	77	59
2	3.44606	78	59
2	3.49024	79	59
2	3.53442	80	59
2	3.5786	81	59
2	3.62278	82	59
2	3.66696	83	59
2	3.71114	84	59
2	3.75532	85	59
2	3.7995	86	59
2	3.84368	87	59
2	3.88787	88	59
2	3.93205	89	59
2	3.97623	90	59
2	4.02041	91	59
2	4.06459	92	59
2	4.10877	93	59
2	4.15295	94	59
2	4.19713	95	59
2	4.24131	96	59
2	4.28549	97	59
2	4.32967	98	59
2	4.37385	99	59
2	4.41803	100	59
2	0	0	60
2	0.044705	1	60
2	0.0894099	2	60
2	0.134115	3	60
2	0.17882	4	60
2	0.223525	5	60
2	0.26823	6	60
2	0.312935	7	60
2	0.35764	8	60
2	0.402345	9	60
2	0.44705	10	60
2	0.491755	11	60
2	0.536459	12	60
2	0.581164	13	60
2	0.625869	14	60
2	0.670574	15	60
2	0.715279	16	60
2	0.759984	17	60
2	0.804689	18	60
2	0.849394	19	60
2	0.894099	20	60
2	0.938804	21	60
2	0.983509	22	60
2	1.02821	23	60
2	1.07292	24	60
2	1.11762	25	60
2	1.16233	26	60
2	1.20703	27	60
2	1.25174	28	60
2	1.29644	29	60
2	1.34115	30	60
2	1.38585	31	60
2	1.43056	32	60
2	1.47526	33	60
2	1.51997	34	60
2	1.56467	35	60
2	1.60938	36	60
2	1.65408	37	60
2	1.69879	38	60
2	1.74349	39	60
2	1.7882	40	60
2	1.8329	41	60
2	1.87761	42	60
2	1.92231	43	60
2	1.96702	44	60
2	2.01172	45	60
2	2.05643	46	60
2	2.10113	47	60
2	2.14584	48	60
2	2.19054	49	60
2	2.23525	50	60
2	2.27995	51	60
2	2.32466	52	60
2	2.36936	53	60
2	2.41407	54	60
2	2.45877	55	60
2	2.50348	56	60
2	2.54818	57	60
2	2.59289	58	60
2	2.63759	59	60
2	2.6823	60	60
2	2.727	61	60
2	2.77171	62	60
2	2.81641	63	60
2	2.86112	64	60
2	2.90582	65	60
2	2.95053	66	60
2	2.99523	67	60
2	3.03994	68	60
2	3.08464	69	60
2	3.12935	70	60
2	3.17405	71	60
2	3.21876	72	60
2	3.26346	73	60
2	3.30817	74	60
2	3.35287	75	60
2	3.39758	76	60
2	3.44228	77	60
2	3.48699	78	60
2	3.53169	79	60
2	3.5764	80	60
2	3.6211	81	60
2	3.66581	82	60
2	3.71051	83	60
2	3.75522	84	60
2	3.79992	85	60
2	3.84463	86	60
2	3.88933	87	60
2	3.93404	88	60
2	3.97874	89	60
2	4.02345	90	60
2	4.06815	91	60
2	4.11286	92	60
2	4.15756	93	60
2	4.20227	94	60
2	4.24697	95	60
2	4.29168	96	60
2	4.33638	97	60
2	4.38109	98	60
2	4.42579	99	60
2	4.4705	100	60
2	0	0	61
2	0.0452236	1	61
2	0.0904473	2	61
2	0.135671	3	61
2	0.180895	4	61
2	0.226118	5	61
2	0.271342	6	61
2	0.316565	7	61
2	0.361789	8	61
2	0.407013	9	61
2	0.452236	10	61
2	0.49746	11	61
2	0.542684	12	61
2	0.587907	13	61
2	0.633131	14	61
2	0.678355	15	61
2	0.723578	16	61
2	0.768802	17	61
2	0.814025	18	61
2	0.859249	19	61
2	0.904473	20	61
2	0.949696	21	61
2	0.99492	22	61
2	1.04014	23	61
2	1.08537	24	61
2	1.13059	25	61
2	1.17581	26	61
2	1.22104	27	61
2	1.26626	28	61
2	1.31149	29	61
2	1.35671	30	61
2	1.40193	31	61
2	1.44716	32	61
2	1.49238	33	61
2	1.5376	34	61
2	1.58283	35	61
2	1.62805	36	61
2	1.67327	37	61
2	1.7185	38	61
2	1.76372	39	61
2	1.80895	40	61
2	1.85417	41	61
2	1.89939	42	61
2	1.94462	43	61
2	1.98984	44	61
2	2.03506	45	61
2	2.08029	46	61
2	2.12551	47	61
2	2.17073	48	61
2	2.21596	49	61
2	2.26118	50	61
2	2.30641	51	61
2	2.35163	52	61
2	2.39685	53	61
2	2.44208	54	61
2	2.4873	55	61
2	2.53252	56	61
2	2.57775	57	61
2	2.62297	58	61
2	2.66819	59	61
2	2.71342	60	61
2	2.75864	61	61
2	2.80387	62	61
2	2.84909	63	61
2	2.89431	64	61
2	2.93954	65	61
2	2.98476	66	61
2	3.02998	67	61
2	3.07521	68	61
2	3.12043	69	61
2	3.16565	70	61
2	3.21088	71	61
2	3.2561	72	61
2	3.30133	73	61
2	3.34655	74	61
2	3.39177	75	61
2	3.437	76	61
2	3.48222	77	61
2	3.52744	78	61
2	3.57267	79	61
2	3.61789	80	61
2	3.66311	81	61
2	3.70834	82	61
2	3.75356	83	61
2	3.79879	84	61
2	3.84401	85	61
2	3.88923	86	61
2	3.93446	87	61
2	3.97968	88	61
2	4.0249	89	61
2	4.07013	90	61
2	4.11535	91	61
2	4.16057	92	61
2	4.2058	93	61
2	4.25102	94	61
2	4.29625	95	61
2	4.34147	96	61
2	4.38669	97	61
2	4.43192	98	61
2	4.47714	99	61
2	4.52236	100	61
2	0	0	62
2	0.0457364	1	62
2	0.0914728	2	62
2	0.137209	3	62
2	0.182946	4	62
2	0.228682	5	62
2	0.274418	6	62
2	0.320155	7	62
2	0.365891	8	62
2	0.411627	9	62
2	0.457364	10	62
2	0.5031	11	62
2	0.548837	12	62
2	0.594573	13	62
2	0.640309	14	62
2	0.686046	15	62
2	0.731782	16	62
2	0.777519	17	62
2	0.823255	18	62
2	0.868991	19	62
2	0.914728	20	62
2	0.960464	21	62
2	1.0062	22	62
2	1.05194	23	62
2	1.09767	24	62
2	1.14341	25	62
2	1.18915	26	62
2	1.23488	27	62
2	1.28062	28	62
2	1.32636	29	62
2	1.37209	30	62
2	1.41783	31	62
2	1.46356	32	62
2	1.5093	33	62
2	1.55504	34	62
2	1.60077	35	62
2	1.64651	36	62
2	1.69225	37	62
2	1.73798	38	62
2	1.78372	39	62
2	1.82946	40	62
2	1.87519	41	62
2	1.92093	42	62
2	1.96666	43	62
2	2.0124	44	62
2	2.05814	45	62
2	2.10387	46	62
2	2.14961	47	62
2	2.19535	48	62
2	2.24108	49	62
2	2.28682	50	62
2	2.33256	51	62
2	2.37829	52	62
2	2.42403	53	62
2	2.46977	54	62
2	2.5155	55	62
2	2.56124	56	62
2	2.60697	57	62
2	2.65271	58	62
2	2.69845	59	62
2	2.74418	60	62
2	2.78992	61	62
2	2.83566	62	62
2	2.88139	63	62
2	2.92713	64	62
2	2.97287	65	62
2	3.0186	66	62
2	3.06434	67	62
2	3.11007	68	62
2	3.15581	69	62
